run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,gpu_days,step_time_ms,train_loss,val_loss,ppl,grad_norm_avg,raw_pred,residual_observed_minus_predicted
cerebras_13.0B,13,1462,114.054545,102000,14.3,0.0006,0.1,bf16,,,2.9543,2.9468,19.04,,1.999133707,0.9476662929
cerebras_13.0B,13,1477,115.172727,103000,14.3,0.0006,0.1,bf16,,,2.9755,2.9625,19.35,,1.998673447,0.963826553
cerebras_13.0B,13,1491,116.290909,104000,14.3,0.0006,0.1,bf16,,,2.9837,2.9574,19.25,,1.998249236,0.9591507636
cerebras_13.0B,13,1505,117.409091,105000,14.3,0.0006,0.1,bf16,,,2.9759,2.9494,19.09,,1.997830093,0.9515699065
cerebras_13.0B,13,1520,118.527273,106000,14.3,0.0006,0.1,bf16,,,2.9707,2.9309,18.74,,1.997386514,0.9335134861
cerebras_13.0B,13,1534,119.645455,107000,14.3,0.0006,0.1,bf16,,,2.9728,2.9464,19.04,,1.996977532,0.9494224681
cerebras_13.0B,13,1548,120.763636,108000,14.3,0.0006,0.1,bf16,,,2.9613,2.9316,18.76,,1.996573299,0.9350267005
cerebras_13.0B,13,1563,121.881818,109000,14.3,0.0006,0.1,bf16,,,2.9547,2.9262,18.66,,1.996145353,0.9300546468
cerebras_13.0B,13,1577,123,110000,14.3,0.0006,0.1,bf16,,,2.9393,2.9316,18.76,,1.995750653,0.9358493474
cerebras_13.0B,13,1591,124.118182,111000,14.3,0.0006,0.1,bf16,,,2.9517,2.937,18.86,,1.995360411,0.9416395886
cerebras_13.0B,13,1606,125.236364,112000,14.3,0.0006,0.1,bf16,,,2.9346,2.9226,18.59,,1.994947143,0.9276528567
cerebras_13.0B,13,1620,126.354545,113000,14.3,0.0006,0.1,bf16,,,2.9214,2.9066,18.29,,1.994565859,0.9120341407
cerebras_13.0B,13,1634,127.472727,114000,14.3,0.0006,0.1,bf16,,,2.9216,2.9109,18.37,,1.994188769,0.9167112306
cerebras_13.0B,13,1649,128.590909,115000,14.3,0.0006,0.1,bf16,,,2.9,2.8747,17.72,,1.993789306,0.8809106939
cerebras_13.0B,13,1663,129.709091,116000,14.3,0.0006,0.1,bf16,,,2.9317,2.9155,18.46,,1.993420647,0.9220793526
cerebras_13.0B,13,1677,130.827273,117000,14.3,0.0006,0.1,bf16,,,2.9307,2.9034,18.24,,1.99305594,0.9103440605
cerebras_13.0B,13,1692,131.945455,118000,14.3,0.0006,0.1,bf16,,,2.9107,2.9009,18.19,,1.992669481,0.9082305195
cerebras_13.0B,13,1706,133.063636,119000,14.3,0.0006,0.1,bf16,,,2.9245,2.8904,18,,1.992312721,0.8980872789
cerebras_13.0B,13,1720,134.181818,120000,14.3,0.0006,0.1,bf16,,,2.9275,2.8993,18.16,,1.991959689,0.9073403107
cerebras_13.0B,13,1735,135.3,121000,14.3,0.0006,0.1,bf16,,,2.9102,2.904,18.25,,1.991585499,0.9124145009
cerebras_13.0B,13,1749,136.418182,122000,14.3,0.0006,0.1,bf16,,,2.9214,2.8996,18.17,,1.991239972,0.9083600282
cerebras_13.0B,13,1763,137.536364,123000,14.3,0.0006,0.1,bf16,,,2.9233,2.9049,18.26,,1.990897966,0.9140020337
cerebras_13.0B,13,1778,138.654545,124000,14.3,0.0006,0.1,bf16,,,2.9101,2.8945,18.07,,1.990535368,0.903964632
cerebras_13.0B,13,1792,139.772727,125000,14.3,0.0006,0.1,bf16,,,2.913,2.8923,18.03,,1.990200458,0.9020995422
cerebras_13.0B,13,1806,140.890909,126000,14.3,0.0006,0.1,bf16,,,2.9172,2.8862,17.93,,1.98986888,0.8963311202
cerebras_13.0B,13,1821,142.009091,127000,14.3,0.0006,0.1,bf16,,,2.9266,2.8808,17.83,,1.989517249,0.8912827512
cerebras_13.0B,13,1835,143.127273,128000,14.3,0.0006,0.1,bf16,,,2.8901,2.8853,17.91,,1.989192388,0.8961076116
cerebras_13.0B,13,1849,144.245455,129000,14.3,0.0006,0.1,bf16,,,2.8996,2.8746,17.72,,1.988870685,0.8857293153
cerebras_13.0B,13,1864,145.363636,130000,14.3,0.0006,0.1,bf16,,,2.9,2.8813,17.84,,1.988529444,0.8927705562
cerebras_13.0B,13,1878,146.481818,131000,14.3,0.0006,0.1,bf16,,,2.9045,2.8742,17.71,,1.988214108,0.8859858918
cerebras_13.0B,13,1892,147.6,132000,14.3,0.0006,0.1,bf16,,,2.8867,2.8727,17.68,,1.987901767,0.884798233
cerebras_13.0B,13,1907,148.718182,133000,14.3,0.0006,0.1,bf16,,,2.8839,2.8786,17.79,,1.987570382,0.8910296185
cerebras_13.0B,13,1921,149.836364,134000,14.3,0.0006,0.1,bf16,,,2.886,2.8665,17.57,,1.987264084,0.8792359155
cerebras_13.0B,13,1935,150.954545,135000,14.3,0.0006,0.1,bf16,,,2.9021,2.8612,17.48,,1.986960631,0.8742393688
cerebras_13.0B,13,1950,152.072727,136000,14.3,0.0006,0.1,bf16,,,2.8735,2.8665,17.58,,1.986638605,0.8798613947
cerebras_13.0B,13,1964,153.190909,137000,14.3,0.0006,0.1,bf16,,,2.88,2.8629,17.51,,1.986340895,0.8765591046
cerebras_13.0B,13,1978,154.309091,138000,14.3,0.0006,0.1,bf16,,,2.8827,2.8565,17.4,,1.986045889,0.8704541107
cerebras_13.0B,13,1993,155.427273,139000,14.3,0.0006,0.1,bf16,,,2.8853,2.8658,17.56,,1.985732762,0.8800672376
cerebras_13.0B,13,2007,156.545455,140000,14.3,0.0006,0.1,bf16,,,2.9046,2.8625,17.51,,1.98544322,0.87705678
cerebras_13.0B,13,2021,157.663636,141000,14.3,0.0006,0.1,bf16,,,2.8754,2.8581,17.43,,1.985156251,0.8729437489
cerebras_13.0B,13,2036,158.781818,142000,14.3,0.0006,0.1,bf16,,,2.8811,2.8555,17.38,,1.984851594,0.8706484056
cerebras_13.0B,13,2050,159.9,143000,14.3,0.0006,0.1,bf16,,,2.8906,2.8591,17.45,,1.984569829,0.8745301713
cerebras_13.0B,13,2050,159.9,144000,14.3,0.0006,0.1,bf16,,,2.8904,2.8569,17.41,,1.984569829,0.8723301713
cerebras_13.0B,13,2050,159.9,145000,14.3,0.0006,0.1,bf16,,,2.8953,2.8595,17.45,,1.984569829,0.8749301713
cerebras_13.0B,13,2050,159.9,146000,14.3,0.0006,0.1,bf16,,,2.8505,2.8354,17.04,,1.984569829,0.8508301713
cerebras_13.0B,13,2050,159.9,147000,14.3,0.0006,0.1,bf16,,,2.8647,2.8537,17.35,,1.984569829,0.8691301713
