experiment_id,N_params_B,D_tokens_B,Q_score,val_loss,data_type,prediction_v1,residual_observed_minus_predicted,ND,D_over_N
N300_D0100_Q0.3,300,100,0.3,0.5,extrapolated,2.336871049,-1.836871049,30000,0.3333333333
N300_D0100_Q0.4,300,100,0.4,0.5656,extrapolated,2.300845269,-1.735245269,30000,0.3333333333
N300_D0100_Q0.5,300,100,0.5,0.7851,extrapolated,2.264763554,-1.479663554,30000,0.3333333333
N300_D0100_Q0.6,300,100,0.6,1.0582,extrapolated,2.228614463,-1.170414463,30000,0.3333333333
N300_D0100_Q0.7,300,100,0.7,1.2974,extrapolated,2.192380644,-0.8949806439,30000,0.3333333333
N300_D0100_Q0.8,300,100,0.8,1.6239,extrapolated,2.156032563,-0.5321325634,30000,0.3333333333
N300_D0100_Q0.9,300,100,0.9,1.7981,extrapolated,2.119507805,-0.3214078052,30000,0.3333333333
N300_D0100_Q0.95,300,100,0.95,1.9909,extrapolated,2.101127769,-0.1102277687,30000,0.3333333333
N300_D0100_Q1.0,300,100,1,2.018,extrapolated,2.082509366,-0.06450936559,30000,0.3333333333
N300_D0150_Q0.05,300,150,0.05,0.5,extrapolated,2.390071303,-1.890071303,45000,0.5
N300_D0150_Q0.1,300,150,0.1,0.5,extrapolated,2.372117344,-1.872117344,45000,0.5
N300_D0150_Q0.2,300,150,0.2,0.5,extrapolated,2.33618113,-1.83618113,45000,0.5
N300_D0150_Q0.3,300,150,0.3,0.5,extrapolated,2.300203165,-1.800203165,45000,0.5
N300_D0150_Q0.4,300,150,0.4,0.5498,extrapolated,2.264177384,-1.714377384,45000,0.5
N300_D0150_Q0.5,300,150,0.5,0.7913,extrapolated,2.22809567,-1.43679567,45000,0.5
N300_D0150_Q0.6,300,150,0.6,1.0259,extrapolated,2.191946579,-1.166046579,45000,0.5
N300_D0150_Q0.7,300,150,0.7,1.3071,extrapolated,2.15571276,-0.8486127596,45000,0.5
N300_D0150_Q0.8,300,150,0.8,1.5543,extrapolated,2.119364679,-0.5650646791,45000,0.5
N300_D0150_Q0.9,300,150,0.9,1.8567,extrapolated,2.082839921,-0.2261399209,45000,0.5
N300_D0150_Q0.95,300,150,0.95,1.9405,extrapolated,2.064459884,-0.1239598844,45000,0.5
N300_D0150_Q1.0,300,150,1,2.0823,extrapolated,2.045841481,0.03645851874,45000,0.5
N300_D0300_Q0.05,300,300,0.05,0.5,extrapolated,2.336264433,-1.836264433,90000,1
N300_D0300_Q0.1,300,300,0.1,0.5,extrapolated,2.318310474,-1.818310474,90000,1
N300_D0300_Q0.2,300,300,0.2,0.5,extrapolated,2.282374261,-1.782374261,90000,1
N300_D0300_Q0.3,300,300,0.3,0.5,extrapolated,2.246396295,-1.746396295,90000,1
N300_D0300_Q0.4,300,300,0.4,0.5355,extrapolated,2.210370515,-1.674870515,90000,1
N300_D0300_Q0.5,300,300,0.5,0.7618,extrapolated,2.1742888,-1.4124888,90000,1
N300_D0300_Q0.6,300,300,0.6,1.0191,extrapolated,2.138139709,-1.119039709,90000,1
N300_D0300_Q0.7,300,300,0.7,1.2421,extrapolated,2.10190589,-0.85980589,90000,1
N300_D0300_Q0.8,300,300,0.8,1.5064,extrapolated,2.06555781,-0.5591578096,90000,1
N300_D0300_Q0.9,300,300,0.9,1.708,extrapolated,2.029033051,-0.3210330513,90000,1
N300_D0300_Q0.95,300,300,0.95,1.8785,extrapolated,2.010653015,-0.1321530148,90000,1
N300_D0300_Q1.0,300,300,1,1.9949,extrapolated,1.992034612,0.002865388291,90000,1
N300_D0500_Q0.05,300,500,0.05,0.5,extrapolated,2.302783097,-1.802783097,150000,1.666666667
N300_D0500_Q0.1,300,500,0.1,0.5,extrapolated,2.284829138,-1.784829138,150000,1.666666667
N300_D0500_Q0.2,300,500,0.2,0.5,extrapolated,2.248892925,-1.748892925,150000,1.666666667
N300_D0500_Q0.3,300,500,0.3,0.5,extrapolated,2.212914959,-1.712914959,150000,1.666666667
N300_D0500_Q0.4,300,500,0.4,0.5242,extrapolated,2.176889179,-1.652689179,150000,1.666666667
N300_D0500_Q0.5,300,500,0.5,0.764,extrapolated,2.140807464,-1.376807464,150000,1.666666667
N300_D0500_Q0.6,300,500,0.6,1.004,extrapolated,2.104658373,-1.100658373,150000,1.666666667
N300_D0500_Q0.7,300,500,0.7,1.2386,extrapolated,2.068424554,-0.829824554,150000,1.666666667
N300_D0500_Q0.8,300,500,0.8,1.4481,extrapolated,2.032076474,-0.5839764735,150000,1.666666667
N300_D0500_Q0.9,300,500,0.9,1.7684,extrapolated,1.995551715,-0.2271517153,150000,1.666666667
N300_D0500_Q0.95,300,500,0.95,1.8116,extrapolated,1.977171679,-0.1655716788,150000,1.666666667
N300_D0500_Q1.0,300,500,1,1.92,extrapolated,1.958553276,-0.03855327566,150000,1.666666667
N300_D1000_Q0.05,300,1000,0.05,0.5,extrapolated,2.264368578,-1.764368578,300000,3.333333333
N300_D1000_Q0.1,300,1000,0.1,0.5,extrapolated,2.246414619,-1.746414619,300000,3.333333333
N300_D1000_Q0.2,300,1000,0.2,0.5,extrapolated,2.210478405,-1.710478405,300000,3.333333333
N300_D1000_Q0.3,300,1000,0.3,0.5,extrapolated,2.17450044,-1.67450044,300000,3.333333333
N300_D1000_Q0.4,300,1000,0.4,0.5189,extrapolated,2.13847466,-1.61957466,300000,3.333333333
N300_D1000_Q0.5,300,1000,0.5,0.7381,extrapolated,2.102392945,-1.364292945,300000,3.333333333
N300_D1000_Q0.6,300,1000,0.6,1.0017,extrapolated,2.066243854,-1.064543854,300000,3.333333333
N300_D1000_Q0.7,300,1000,0.7,1.2048,extrapolated,2.030010035,-0.8252100348,300000,3.333333333
N300_D1000_Q0.8,300,1000,0.8,1.4767,extrapolated,1.993661954,-0.5169619544,300000,3.333333333
N300_D1000_Q0.9,300,1000,0.9,1.6646,extrapolated,1.957137196,-0.2925371962,300000,3.333333333
N300_D1000_Q0.95,300,1000,0.95,1.8451,extrapolated,1.93875716,-0.09365715963,300000,3.333333333
N300_D1000_Q1.0,300,1000,1,1.9425,extrapolated,1.920138757,0.02236124347,300000,3.333333333
N300_D2000_Q0.05,300,2000,0.05,0.5,extrapolated,2.232728053,-1.732728053,600000,6.666666667
N300_D2000_Q0.1,300,2000,0.1,0.5,extrapolated,2.214774093,-1.714774093,600000,6.666666667
N300_D2000_Q0.2,300,2000,0.2,0.5,extrapolated,2.17883788,-1.67883788,600000,6.666666667
N300_D2000_Q0.3,300,2000,0.3,0.5,extrapolated,2.142859914,-1.642859914,600000,6.666666667
N300_D2000_Q0.4,300,2000,0.4,0.5,extrapolated,2.106834134,-1.606834134,600000,6.666666667
N300_D2000_Q0.5,300,2000,0.5,0.7402,extrapolated,2.07075242,-1.33055242,600000,6.666666667
N300_D2000_Q0.6,300,2000,0.6,0.9783,extrapolated,2.034603328,-1.056303328,600000,6.666666667
N300_D2000_Q0.7,300,2000,0.7,1.1809,extrapolated,1.998369509,-0.8174695092,600000,6.666666667
N300_D2000_Q0.8,300,2000,0.8,1.4119,extrapolated,1.962021429,-0.5501214288,600000,6.666666667
N300_D2000_Q0.9,300,2000,0.9,1.6756,extrapolated,1.925496671,-0.2498966706,600000,6.666666667
N300_D2000_Q0.95,300,2000,0.95,1.7414,extrapolated,1.907116634,-0.165716634,600000,6.666666667
N300_D2000_Q1.0,300,2000,1,1.8777,extrapolated,1.888498231,-0.01079823092,600000,6.666666667
N700_D0005_Q0.05,700,5,0.05,0.5,extrapolated,2.86269727,-2.36269727,3500,0.007142857143
N700_D0005_Q0.1,700,5,0.1,0.5,extrapolated,2.844743311,-2.344743311,3500,0.007142857143
N700_D0005_Q0.2,700,5,0.2,0.5,extrapolated,2.808807097,-2.308807097,3500,0.007142857143
N700_D0005_Q0.3,700,5,0.3,0.5,extrapolated,2.772829132,-2.272829132,3500,0.007142857143
N700_D0005_Q0.4,700,5,0.4,0.5981,extrapolated,2.736803352,-2.138703352,3500,0.007142857143
N700_D0005_Q0.5,700,5,0.5,0.9159,extrapolated,2.700721637,-1.784821637,3500,0.007142857143
N700_D0005_Q0.6,700,5,0.6,1.2092,extrapolated,2.664572546,-1.455372546,3500,0.007142857143
N700_D0005_Q0.7,700,5,0.7,1.587,extrapolated,2.628338727,-1.041338727,3500,0.007142857143
N700_D0005_Q0.8,700,5,0.8,1.8853,extrapolated,2.591990646,-0.7066906463,3500,0.007142857143
N700_D0005_Q0.9,700,5,0.9,2.2108,extrapolated,2.555465888,-0.3446658881,3500,0.007142857143
N700_D0005_Q0.95,700,5,0.95,2.4127,extrapolated,2.537085852,-0.1243858515,3500,0.007142857143
N700_D0005_Q1.0,700,5,1,2.5391,extrapolated,2.518467448,0.02063255158,3500,0.007142857143
N700_D0010_Q0.05,700,10,0.05,0.5,extrapolated,2.723300838,-2.223300838,7000,0.01428571429
N700_D0010_Q0.1,700,10,0.1,0.5,extrapolated,2.705346879,-2.205346879,7000,0.01428571429
N700_D0010_Q0.2,700,10,0.2,0.5,extrapolated,2.669410665,-2.169410665,7000,0.01428571429
N700_D0010_Q0.3,700,10,0.3,0.5,extrapolated,2.6334327,-2.1334327,7000,0.01428571429
N700_D0010_Q0.4,700,10,0.4,0.5653,extrapolated,2.597406919,-2.032106919,7000,0.01428571429
N700_D0010_Q0.5,700,10,0.5,0.8604,extrapolated,2.561325205,-1.700925205,7000,0.01428571429
N700_D0010_Q0.6,700,10,0.6,1.1538,extrapolated,2.525176114,-1.371376114,7000,0.01428571429
N700_D0010_Q0.7,700,10,0.7,1.4868,extrapolated,2.488942295,-1.002142295,7000,0.01428571429
N700_D0010_Q0.8,700,10,0.8,1.7512,extrapolated,2.452594214,-0.7013942141,7000,0.01428571429
N700_D0010_Q0.9,700,10,0.9,2.0469,extrapolated,2.416069456,-0.3691694559,7000,0.01428571429
N700_D0010_Q0.95,700,10,0.95,2.2272,extrapolated,2.397689419,-0.1704894194,7000,0.01428571429
N700_D0010_Q1.0,700,10,1,2.4033,extrapolated,2.379071016,0.02422898375,7000,0.01428571429
N700_D0020_Q0.05,700,20,0.05,0.5,extrapolated,2.60848549,-2.10848549,14000,0.02857142857
N700_D0020_Q0.1,700,20,0.1,0.5,extrapolated,2.590531531,-2.090531531,14000,0.02857142857
N700_D0020_Q0.2,700,20,0.2,0.5,extrapolated,2.554595317,-2.054595317,14000,0.02857142857
N700_D0020_Q0.3,700,20,0.3,0.5,extrapolated,2.518617352,-2.018617352,14000,0.02857142857
N700_D0020_Q0.4,700,20,0.4,0.5501,extrapolated,2.482591571,-1.932491571,14000,0.02857142857
N700_D0020_Q0.5,700,20,0.5,0.8411,extrapolated,2.446509857,-1.605409857,14000,0.02857142857
N700_D0020_Q0.6,700,20,0.6,1.1236,extrapolated,2.410360766,-1.286760766,14000,0.02857142857
N700_D0020_Q0.7,700,20,0.7,1.4239,extrapolated,2.374126947,-0.9502269466,14000,0.02857142857
N700_D0020_Q0.8,700,20,0.8,1.6984,extrapolated,2.337778866,-0.6393788661,14000,0.02857142857
N700_D0020_Q0.9,700,20,0.9,1.9239,extrapolated,2.301254108,-0.3773541079,14000,0.02857142857
N700_D0020_Q0.95,700,20,0.95,2.0927,extrapolated,2.282874071,-0.1901740714,14000,0.02857142857
N700_D0020_Q1.0,700,20,1,2.2974,extrapolated,2.264255668,0.03314433173,14000,0.02857142857
N700_D0050_Q0.05,700,50,0.05,0.5,extrapolated,2.487173649,-1.987173649,35000,0.07142857143
N700_D0050_Q0.1,700,50,0.1,0.5,extrapolated,2.46921969,-1.96921969,35000,0.07142857143
N700_D0050_Q0.2,700,50,0.2,0.5,extrapolated,2.433283476,-1.933283476,35000,0.07142857143
N700_D0050_Q0.3,700,50,0.3,0.5,extrapolated,2.397305511,-1.897305511,35000,0.07142857143
N700_D0050_Q0.4,700,50,0.4,0.515,extrapolated,2.36127973,-1.84627973,35000,0.07142857143
N700_D0050_Q0.5,700,50,0.5,0.7581,extrapolated,2.325198016,-1.567098016,35000,0.07142857143
N700_D0050_Q0.6,700,50,0.6,1.0355,extrapolated,2.289048925,-1.253548925,35000,0.07142857143
N700_D0050_Q0.7,700,50,0.7,1.3068,extrapolated,2.252815106,-0.9460151056,35000,0.07142857143
N700_D0050_Q0.8,700,50,0.8,1.584,extrapolated,2.216467025,-0.6324670252,35000,0.07142857143
N700_D0050_Q0.9,700,50,0.9,1.9143,extrapolated,2.179942267,-0.2656422669,35000,0.07142857143
N700_D0050_Q0.95,700,50,0.95,2.0439,extrapolated,2.16156223,-0.1176622304,35000,0.07142857143
N700_D0050_Q1.0,700,50,1,2.071,extrapolated,2.142943827,-0.07194382731,35000,0.07142857143
N700_D0100_Q0.05,700,100,0.05,0.5,extrapolated,2.413996829,-1.913996829,70000,0.1428571429
N700_D0100_Q0.1,700,100,0.1,0.5,extrapolated,2.39604287,-1.89604287,70000,0.1428571429
N700_D0100_Q0.2,700,100,0.2,0.5,extrapolated,2.360106657,-1.860106657,70000,0.1428571429
N700_D0100_Q0.3,700,100,0.3,0.5,extrapolated,2.324128691,-1.824128691,70000,0.1428571429
N700_D0100_Q0.4,700,100,0.4,0.5,extrapolated,2.288102911,-1.788102911,70000,0.1428571429
N700_D0100_Q0.5,700,100,0.5,0.7348,extrapolated,2.252021196,-1.517221196,70000,0.1428571429
N700_D0100_Q0.6,700,100,0.6,0.9905,extrapolated,2.215872105,-1.225372105,70000,0.1428571429
N700_D0100_Q0.7,700,100,0.7,1.2988,extrapolated,2.179638286,-0.8808382861,70000,0.1428571429
N700_D0100_Q0.8,700,100,0.8,1.5329,extrapolated,2.143290206,-0.6103902057,70000,0.1428571429
N700_D0100_Q0.9,700,100,0.9,1.7971,extrapolated,2.106765447,-0.3096654475,70000,0.1428571429
N700_D0100_Q0.95,700,100,0.95,1.9362,extrapolated,2.088385411,-0.1521854109,70000,0.1428571429
N700_D0100_Q1.0,700,100,1,2.0708,extrapolated,2.069767008,0.001032992177,70000,0.1428571429
N700_D0150_Q0.05,700,150,0.05,0.5,extrapolated,2.377328945,-1.877328945,105000,0.2142857143
N700_D0150_Q0.1,700,150,0.1,0.5,extrapolated,2.359374986,-1.859374986,105000,0.2142857143
N700_D0150_Q0.2,700,150,0.2,0.5,extrapolated,2.323438772,-1.823438772,105000,0.2142857143
N700_D0150_Q0.3,700,150,0.3,0.5,extrapolated,2.287460807,-1.787460807,105000,0.2142857143
N700_D0150_Q0.4,700,150,0.4,0.5,extrapolated,2.251435027,-1.751435027,105000,0.2142857143
N700_D0150_Q0.5,700,150,0.5,0.7523,extrapolated,2.215353312,-1.463053312,105000,0.2142857143
N700_D0150_Q0.6,700,150,0.6,0.9957,extrapolated,2.179204221,-1.183504221,105000,0.2142857143
N700_D0150_Q0.7,700,150,0.7,1.2155,extrapolated,2.142970402,-0.9274704018,105000,0.2142857143
N700_D0150_Q0.8,700,150,0.8,1.4766,extrapolated,2.106622321,-0.6300223213,105000,0.2142857143
N700_D0150_Q0.9,700,150,0.9,1.7601,extrapolated,2.070097563,-0.3099975631,105000,0.2142857143
N700_D0150_Q0.95,700,150,0.95,1.8874,extrapolated,2.051717527,-0.1643175266,105000,0.2142857143
N700_D0150_Q1.0,700,150,1,2.0154,extrapolated,2.033099123,-0.0176991235,105000,0.2142857143
N700_D0300_Q0.05,700,300,0.05,0.5,extrapolated,2.323522076,-1.823522076,210000,0.4285714286
N700_D0300_Q0.1,700,300,0.1,0.5,extrapolated,2.305568116,-1.805568116,210000,0.4285714286
N700_D0300_Q0.2,700,300,0.2,0.5,extrapolated,2.269631903,-1.769631903,210000,0.4285714286
N700_D0300_Q0.3,700,300,0.3,0.5,extrapolated,2.233653937,-1.733653937,210000,0.4285714286
N700_D0300_Q0.4,700,300,0.4,0.5,extrapolated,2.197628157,-1.697628157,210000,0.4285714286
N700_D0300_Q0.5,700,300,0.5,0.7304,extrapolated,2.161546443,-1.431146443,210000,0.4285714286
N700_D0300_Q0.6,700,300,0.6,0.9707,extrapolated,2.125397351,-1.154697351,210000,0.4285714286
N700_D0300_Q0.7,700,300,0.7,1.208,extrapolated,2.089163532,-0.8811635323,210000,0.4285714286
N700_D0300_Q0.8,700,300,0.8,1.4829,extrapolated,2.052815452,-0.5699154518,210000,0.4285714286
N700_D0300_Q0.9,700,300,0.9,1.7289,extrapolated,2.016290694,-0.2873906936,210000,0.4285714286
N700_D0300_Q0.95,700,300,0.95,1.8991,extrapolated,1.997910657,-0.09881065705,210000,0.4285714286
N700_D0300_Q1.0,700,300,1,2.0155,extrapolated,1.979292254,0.03620774605,210000,0.4285714286
N700_D0500_Q0.05,700,500,0.05,0.5,extrapolated,2.29004074,-1.79004074,350000,0.7142857143
N700_D0500_Q0.1,700,500,0.1,0.5,extrapolated,2.27208678,-1.77208678,350000,0.7142857143
N700_D0500_Q0.2,700,500,0.2,0.5,extrapolated,2.236150567,-1.736150567,350000,0.7142857143
N700_D0500_Q0.3,700,500,0.3,0.5,extrapolated,2.200172601,-1.700172601,350000,0.7142857143
N700_D0500_Q0.4,700,500,0.4,0.5,extrapolated,2.164146821,-1.664146821,350000,0.7142857143
N700_D0500_Q0.5,700,500,0.5,0.6974,extrapolated,2.128065107,-1.430665107,350000,0.7142857143
N700_D0500_Q0.6,700,500,0.6,0.9578,extrapolated,2.091916015,-1.134116015,350000,0.7142857143
N700_D0500_Q0.7,700,500,0.7,1.2213,extrapolated,2.055682196,-0.8343821962,350000,0.7142857143
N700_D0500_Q0.8,700,500,0.8,1.432,extrapolated,2.019334116,-0.5873341157,350000,0.7142857143
N700_D0500_Q0.9,700,500,0.9,1.6736,extrapolated,1.982809358,-0.3092093575,350000,0.7142857143
N700_D0500_Q0.95,700,500,0.95,1.8314,extrapolated,1.964429321,-0.133029321,350000,0.7142857143
N700_D0500_Q1.0,700,500,1,1.9675,extrapolated,1.945810918,0.0216890821,350000,0.7142857143
N700_D1000_Q0.05,700,1000,0.05,0.5,extrapolated,2.25162622,-1.75162622,700000,1.428571429
N700_D1000_Q0.1,700,1000,0.1,0.5,extrapolated,2.233672261,-1.733672261,700000,1.428571429
N700_D1000_Q0.2,700,1000,0.2,0.5,extrapolated,2.197736048,-1.697736048,700000,1.428571429
N700_D1000_Q0.3,700,1000,0.3,0.5,extrapolated,2.161758082,-1.661758082,700000,1.428571429
N700_D1000_Q0.4,700,1000,0.4,0.5,extrapolated,2.125732302,-1.625732302,700000,1.428571429
N700_D1000_Q0.5,700,1000,0.5,0.7003,extrapolated,2.089650587,-1.389350587,700000,1.428571429
N700_D1000_Q0.6,700,1000,0.6,0.9207,extrapolated,2.053501496,-1.132801496,700000,1.428571429
N700_D1000_Q0.7,700,1000,0.7,1.1975,extrapolated,2.017267677,-0.8197676771,700000,1.428571429
N700_D1000_Q0.8,700,1000,0.8,1.4235,extrapolated,1.980919597,-0.5574195966,700000,1.428571429
N700_D1000_Q0.9,700,1000,0.9,1.6964,extrapolated,1.944394838,-0.2479948384,700000,1.428571429
N700_D1000_Q0.95,700,1000,0.95,1.818,extrapolated,1.926014802,-0.1080148019,700000,1.428571429
N700_D1000_Q1.0,700,1000,1,1.882,extrapolated,1.907396399,-0.02539639877,700000,1.428571429
N700_D2000_Q0.05,700,2000,0.05,0.5,extrapolated,2.219985695,-1.719985695,1400000,2.857142857
N700_D2000_Q0.1,700,2000,0.1,0.5,extrapolated,2.202031736,-1.702031736,1400000,2.857142857
N700_D2000_Q0.2,700,2000,0.2,0.5,extrapolated,2.166095522,-1.666095522,1400000,2.857142857
N700_D2000_Q0.3,700,2000,0.3,0.5,extrapolated,2.130117557,-1.630117557,1400000,2.857142857
N700_D2000_Q0.4,700,2000,0.4,0.5,extrapolated,2.094091776,-1.594091776,1400000,2.857142857
N700_D2000_Q0.5,700,2000,0.5,0.6792,extrapolated,2.058010062,-1.378810062,1400000,2.857142857
N700_D2000_Q0.6,700,2000,0.6,0.8872,extrapolated,2.02186097,-1.13466097,1400000,2.857142857
N700_D2000_Q0.7,700,2000,0.7,1.1635,extrapolated,1.985627151,-0.8221271515,1400000,2.857142857
N700_D2000_Q0.8,700,2000,0.8,1.3899,extrapolated,1.949279071,-0.559379071,1400000,2.857142857
N700_D2000_Q0.9,700,2000,0.9,1.6863,extrapolated,1.912754313,-0.2264543128,1400000,2.857142857
N700_D2000_Q0.95,700,2000,0.95,1.7351,extrapolated,1.894374276,-0.1592742763,1400000,2.857142857
N700_D2000_Q1.0,700,2000,1,1.8865,extrapolated,1.875755873,0.01074412684,1400000,2.857142857
